object_type	schema_name	object_name	source_text
P	dbms_sql	define_column_raw	Schema: dbms_sql\nName: define_column_raw\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, IN col bytea, IN col_size numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd4tRiLScZQEVc0j0Qkc/ircKVQXVKSbMGyKPmwVzVO8gMLRcLxEVvLwQTkaykOMuzkcBlbV8PF8g\nDSYcAhJ+B5uTuwXIX+1iMTlpXRmn1xiwsSM5YyiYOH622cmwyhEqpjfAKQ9hbHcleMFO9Slf4L4U\nS3QRtedS9BHgDpeAutw0Gl2qUeBGU8xYkiCT\n$__EDBwrapped__$
P	dbms_sql	define_column_long	Schema: dbms_sql\nName: define_column_long\nResult data type: \nArgument data types: IN c numeric, IN pos numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd3Tzsa9ROBwJWAvrpN5qgcAlm1AEIBH/2b4c40pqy2Xm1uv8P+Ok/oq0wnxITIr9u94JARsLAJli\ngbcNvSWEJsO3kZt9bl0VXtCR5w0Hrw2AX1CRYM5tRzNHXZ3oe/wV0CdGt6gL3ubxwHP7xbPUNJkz\ncdMNjzlkl/L7ulqWpqjF\n$__EDBwrapped__$
P	dbms_sql	define_column_rowid	Schema: dbms_sql\nName: define_column_rowid\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, IN rid rowid\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd76SXCLPoElDORvebftupgUcgBoNebX4t2iaMbw8XC8ctaCg4QjsZRJISm/ts/M6jHbCI/UY5z1W\nXBCgzHzFbjyaSg96wCd11qVOoYWLFFAdlcURCB9Y82tNfttlHQJYg8jnnYatFoFhmfFmOB7dV+ZP\njSNQPA7i+cc+0t9vAs9LUCJ4RHqbwqA=\n$__EDBwrapped__$
P	dbms_sql	define_array	Schema: dbms_sql\nName: define_array\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, IN col dbms_sql.number_table, IN cnt numeric, IN lower_bound numeric DEFAULT 1\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd7ZUaQLvSnksJI+bXaC7xYVOv6S80gUvXmxzae6GfRrt3R2VIzFqzAeunVg4DrBPfSrmAMmmTEBk\nqtg3UkpJZoTv7nlMz1UmyGx5LsvDjazezLRWN8jHq/+jj1fG3NZIDfgPjEbyiBMCsHTeAf7yf+qg\nI9jdQM43RIfq+vTCq0hFRmdkBweajcw+GTDBAc7ZS+4qj/ZHmITc\n$__EDBwrapped__$
P	dbms_sql	define_array	Schema: dbms_sql\nName: define_array\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, IN col dbms_sql.integer_table, IN cnt numeric, IN lower_bnd numeric DEFAULT 1\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndzg5TU3dXhWeeRP4aIWTKv4FcNl6lFaxLMAuZGYzeF67TDzPFMf/h5k2noxpBEJoyFD3n30x2+4c\nJxpIMqbsJTUmUwhx6vP95h+TZH85jRxzMVXiK15IefLkIj9O5iwpFAEej7D7qL7Eywhx+3DTV9z1\nE0SZvi5ZIt0b/IOF3f8Ijp4u40xsSRGC8Rrrr8tN3bn0vO1SEh0=\n$__EDBwrapped__$
P	dbms_sql	define_array	Schema: dbms_sql\nName: define_array\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, IN col dbms_sql.char_table, IN cnt numeric, IN lower_bnd numeric DEFAULT 1, IN col_size numeric DEFAULT NULL::numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd1omyfbOWw7du9Gpzo6XWjP9N0A81Dq7nympVRgFWs46Z4s5e35f4ghz7lA1b4Od6vlN3yW5GVuB\ngkQQyfjbiWwskQTHswHn3r4pZdCML0RpfBuwebtyowDCCKZlidBXPpaTjcGANF8do04lpOyzMCxX\ntMcWJ2EDBHW8p0tiHW0btfaKlmcsrdem0f0RrwoYBlgEGGq4BjcEj7+r\n$__EDBwrapped__$
P	dbms_sql	define_array	Schema: dbms_sql\nName: define_array\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, IN col dbms_sql.text_table, IN cnt numeric, IN lower_bnd numeric DEFAULT 1, IN col_size numeric DEFAULT NULL::numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd6Lh2ntBU58fSdRyNaB1mNj89oCAVI2xdBWkXSF/msJrz420syF1ipdjA+wfaom4g64wrZe6YGL7\nftr+bjIqEexefYngOYEEBrgOQZgxolzKmaQl+cvcS8ZzvYDdR9GyVVk/g34e57TtIy1m7PElShKb\nMnWSFSqLOLZJmmk0qU7lZzDOsmRMI1r7m36uJSoAM43ASc8QLNg6+mTt\n$__EDBwrapped__$
P	dbms_sql	define_array	Schema: dbms_sql\nName: define_array\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, IN col dbms_sql.varchar2_table, IN cnt numeric, IN lower_bnd numeric DEFAULT 1, IN col_size numeric DEFAULT NULL::numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd0XM1VdHQ9OX1lOLDUSXLFzoEe/KU/LWwlP2uRW8r/NSMnKpGSZTxJGCvbh/Q9z1FSYVFowYPMp4\ngvRyebhAQjLx1BwfMsyrhwcoze4vR7iP02KWIsJhWxvDLt4sXThzw+jHa0yYKPYL52yXhStI0m0C\n0RudBSybKPI0VXqWlBaeVgCWT4bMYGLsdNtsnDCpMU83migjSC85/ODB8LUN\n$__EDBwrapped__$
P	dbms_sql	define_array	Schema: dbms_sql\nName: define_array\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, IN col dbms_sql.timestamp_table, IN cnt numeric, IN lower_bnd numeric DEFAULT 1\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd4AGEndHqA+VD0dCwd65otrIkNrBWeEI9vrhaeQ+/doTMF/Edotb4NFX1hG3GyEwV1V0+2sXBxby\nslKCJJ1HaocPxCO2KSEXwMg23Z1juC2wOV5eF9bgmPlTSqKfzfse9WwWSlyAdfrjvaqHslNyCB45\naeREswpu3fAafKkDH6VwrwzHA3ItqWugT7dTLO9XvsZPRCK6fHD47g==\n$__EDBwrapped__$
P	dbms_sql	define_array	Schema: dbms_sql\nName: define_array\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, IN col dbms_sql.float_table, IN cnt numeric, IN lower_bnd numeric DEFAULT 1\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd6RF/A2HeKEg6CkttuTe78RlsdCKyh+RUI1krgqW/cV016B0UkDwG57adKljsfM6T/U9BlV2eszj\nQx5VF7pz2Eom3Q1DsYUcrX6n1zBBFqG8/EgR6rqOiH7gvnn+qlDbOHZK3FE8chrUZAQgkw8iOatt\nTAj0yZFhJMgdxV8nZiqDYeB6vswnqHl4uSJnOfLr5Oha3Ho+\n$__EDBwrapped__$
P	dbms_sql	define_array	Schema: dbms_sql\nName: define_array\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, IN col dbms_sql.blob_table, IN cnt numeric, IN lower_bnd numeric DEFAULT 1, IN col_size numeric DEFAULT NULL::numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndx03L2o4SuDdi1J1ABlMK6mjq+n32BR0tgmkfYAiUgDO+Zzq5efiIoqmmRKE34UjpYgeMTHbRb5h\nCa8OWqUnhadVok2qeaeOA3nkx3sFfq0sZd6ZA4y12TEWtFiQihh7C2G2QH1cpVLjj8cVJWLEK1kc\nbkBwQSM3gSbNWMEgCwJYi4ODlf/W7g4QVAIAbzbG6mwqiWRY466PMWa7\n$__EDBwrapped__$
P	dbms_sql	define_array	Schema: dbms_sql\nName: define_array\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, IN col dbms_sql.clob_table, IN cnt numeric, IN lower_bnd numeric DEFAULT 1, IN col_size numeric DEFAULT NULL::numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndzM/2l5KoGZ8RRiKcw74HmdZ9Jm1OxvNiW/qJ12agaiEFrX71uh7fXuw7u2vL81KNoy8hZrzmn1l\nDx/KTyPL8ZcL6RLjmMpbCumOA3MfuSD00SxrgGyeoJMWmCGjHoSQq2t08510qmytor9izzY0QTVR\nT/FAjSdkDvdqlgn78RhfSVgXBDPxm5qoFOFLVH0OxkS3rJISamYnE509\n$__EDBwrapped__$
P	dbms_sql	column_value	Schema: dbms_sql\nName: column_value\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value double precision, OUT actual_length integer\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd+tN5+IT14TRf3bOnJFJpUmvLa3oVxf6Mn+vlzKwEp7N1w0MaV7ATvNVf9jk8GhgMOJfnH9ZL7+0\nW9UaJ1p/MmvjBfvnMQzbPRcC3/TtzDo4UAIW30aEtoUHVZXU1udbmNrWPRQKZzLS3UtaMlCXvkQW\npgQzgHmSMpDijcBGDocqlapxN9FtNAEsVoTaEJ3q//huNzTvqiJo6+QXP92yfMaTkTQNNAjO9y26\nVSGRHT4=\n$__EDBwrapped__$
P	dbms_sql	define_array	Schema: dbms_sql\nName: define_array\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, IN col dbms_sql.rowid_table, IN cnt numeric, IN lower_bnd numeric DEFAULT 1\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd/mIJScBEpNF6d0Sup9jKTa46C7PbBDVpKWs5hvOgifD81vKrUybrYKFrpyfShs/My21dlLN5Fz8\ntm9F41Nr7GaLOvqgTnHUeXwKa/5OJ8uRIERjEYeIF1PPYsB2vUeXXNvqr4xbjA3Yo23i10Fsx7pp\nez+JmQFZFBsg1iWI7C9YeZ7yvSQzTaRRub68hrT2vzTbz3f5\n$__EDBwrapped__$
P	dbms_sql	column_value	Schema: dbms_sql\nName: column_value\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value integer\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd6VrV/GNY20c4OkE13z1DZzU4lYHdTWq77mRASgn4Ldl9CzkckqJX3GjvNwFauQz5F+/Yj811QJN\nxuC2DrXMgdgznT4rCut0T850WFQbQ+YS36tl1CeFpYlhk2MafCYAocfGIz2yWJLsK1Kr23npEYrE\npAwXf6t/6/MRft+DQV2K6zZgBD7IwpqWray+IdFV9DR67uZODDUcT2kHmz4=\n$__EDBwrapped__$
P	dbms_sql	column_value_rowid	Schema: dbms_sql\nName: column_value_rowid\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value rowid\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd3kuawxLOWmotJfKugSCPrNSX9nKuUjTSj+j3QmeTQE3K5RLSdwoJaSNrrHFyfavNErOarYcg2tI\n/XsnG1SQOfFj8g6yHTADkbTD3SFV+6/FHYsZ6UhPkWjLvESbaepmA9kOxB0xFWNpJlabQsAvYzWf\noy7u78pD4sVi3Es58Fto+AmE36BRcyN9pSnEaiC70Y+YH5nfQnpCspPc\n$__EDBwrapped__$
P	dbms_sql	column_value_rowid	Schema: dbms_sql\nName: column_value_rowid\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value rowid, OUT column_error numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndzaEQwq3N8nUmsA0CABjQYsBdWW0pKy0ilfGX8DU2cTCuAywncFuzgjo3hV65Unpx3worMprrWFo\nVfszxufgsdzbbTueLlvEAphBZ1nNnSc3UXSdv7PVPsZqIUf3QYOP6xs6TV0kTWKcWdRMnZSsP2iK\nCtcmpUM3IokHzIJ9yeIDQKhpnEYtxw3SPVpkjRgH9JUdMohOnO3Rus7TLpfYGtivoTiwW40lSg==\n$__EDBwrapped__$
P	dbms_sql	column_value_rowid	Schema: dbms_sql\nName: column_value_rowid\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value rowid, OUT actual_length integer\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd2rMuPHn2zxC+u/+vuz9KnMPnOcAWVIEFt5swMv9LNLa2acUQgMS67a2Wr8a/xEbaTq8XPMhvFCv\ndL6vqqfZoKIi5AU7yPapMjCTVuIDgK2RjSD1aMxEaHWE8RRdt0KXcqG/hWWNE/gXRer3qzdt0CAv\nr6yzI46sje85HpTw+nCYR4Jr4uTJp3vdaXR30ijf+Ogu11UPaZHfDy6vrRpfx6t9wH42eu1JBKQQ\nF43o3g==\n$__EDBwrapped__$
P	dbms_sql	column_value_rowid	Schema: dbms_sql\nName: column_value_rowid\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value rowid, OUT column_error numeric, OUT actual_length integer\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd1EqNFvBUvUBv9XsBdlslYk08EzSBvSvg6thwiCaEUD2FQji2Bz5pKqELGcF+LWgJmgJtAfeALMH\nRSh97PfROpuRR+t2sNgCeQnxnf7H3isO6K4vduSaAj2jz8CX+eK3QCCNFgLjlr7TNU/q//uPgVW6\nUXKBQIzKTJ6eL95YgRMADMKp5qLKl0QiB94gb4SRqQCPQSfO8sJIJ3BVGVj2gCVaY/ekt/uW4y5G\nCbcgfq/KrBKDOEHiGKOOD7s=\n$__EDBwrapped__$
P	dbms_sql	column_value	Schema: dbms_sql\nName: column_value\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value integer, OUT column_error numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd9mluaHdov4LIroAMQl+pz0cmXwfBlDZk+jVFF1JjottUzRz0fsVkHp5gT9jFfan7y6crptqjHfZ\nXLEppt8+P6TybulK1Bfi5mj4HhiMmgeYM9WWio6WYjIyEnhCdpznaFCCM0ii0IWqfde/+7vsXWi8\nvYD4ai9dxuWvMiJA10eESizPE5Ac1JKOKzVKS+r1w64LEKEGaVOSTUDFOn/pwZR09U/nwbEuDL4U\nqkiE\n$__EDBwrapped__$
P	dbms_sql	column_value	Schema: dbms_sql\nName: column_value\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value integer, OUT actual_length integer\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd3cIlacA8Idx1YcOUAAbx/D7Cnut2yi6+/8+z3CT6WzS95CIgvVvR+lrq2qFycDJqX/ErVgb39Oa\nlYDxu+FaU8u2SijBB1wNQ9hMNL63UkqAdIc266EZFuV2vmaJXHSxrNmpaFgm/aLCYS49/S4wy84u\nqJjbFaLuwfspivdQMpi7ruPxd4tB348HsLy3HX39vKTTdgNDwuykpuliS4Y3YGqWKXxWFs9s+0Wq\noHQCbGPn97mM\n$__EDBwrapped__$
P	dbms_sql	column_value	Schema: dbms_sql\nName: column_value\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value integer, OUT column_error numeric, OUT actual_length integer\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd3yBU8rN1dyaslOoGzaue0uvZYdGGIxgL4CvLo/0n/sAG4A1MxY/eb38JLX2d86lunXN7pUEISAc\n/ZJc0Bah63devbkSRPQF6qo77YJYak1lJs5N0GIn043mASJnGXPxRcIH0HRibCTfb52eVHMw6dU4\nhVH050SLAALHSFC/LW+ECNw+roFGWs/y8p8Xx1SVn9Cyg1cxQ/E6C27AK/IpZmQX+9SCpB7BCcjw\n27rJ1WhgTHQ1kmb2Uj0/jv81QQA29w==\n$__EDBwrapped__$
P	dbms_sql	column_value	Schema: dbms_sql\nName: column_value\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value text\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndyiLyKiBB53VpF0iUVbHKmIq+huG4kf73h1I69aLLLruDyqZLtLEZB6Czh96pjjzpkSpiDw6/KDF\nydeSWIslnKZ5rfkslP8rSkb2Zx5T+HOIT7l4YL4j+x15K0hYQMUq7ajuxUs9EHEHDo6RDywIb8NZ\nlJ9kqaeLOqRX3fQjQrzI514S0iPOCmct8SfKQ02XqEg0UOgtLVVrh6Q=\n$__EDBwrapped__$
P	dbms_sql	column_value	Schema: dbms_sql\nName: column_value\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value text, OUT column_error numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd+pDuZQrU7UCys8Y4VqQF+zkE5BohG86OtRmvDiGrWyUxh50fHjGVvNsBkHe8+wqRXyXK7sa+yN6\n9VK7S4Mdr8VeHU/WnG+GNuOSQPVqJ4KCXt15j2q+k4CUnqHbNSQ6pq3G8Vm5osLz7sJ+ZaJhWOSm\nAfQpFRL9eTnfZ8Mumlj8/+I/9Y0VD/8+NxoatJSb0I5znVMvD5TE1M9QrA7sNqzzKTjmlvDC\n$__EDBwrapped__$
P	dbms_sql	column_value	Schema: dbms_sql\nName: column_value\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value text, OUT actual_length integer\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndylnMO4UZUnn0Fk2d1sF78O7zQ6t0ESbg71xpDHOkNskqGrLwP1ooj/vzmRtpiep7f9bjwg3S1h+\nbAKGHurgsQar3DzNBtKl3B2MjzrYcKTVRMyzxz+GPU7apvgk22TH1nnVe1U0TOJY2usve3B/pUtj\nLcfY/rGU2HKNwgBvRfmosenVhUrodAh9emoXy5nty7HAx9OnLeS9Igb0nydmFnEZArXx5g10WUZ7\nVjQz\n$__EDBwrapped__$
P	dbms_sql	column_value	Schema: dbms_sql\nName: column_value\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value text, OUT column_error numeric, OUT actual_length integer\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndyKE7wleGqbTAlbsMc4CFcMuNWRuGqq0HVXFBEfNkfPpU4o7nA4Ge9WwtKcvwn1px/KaiSN/2Bpl\nCn4T7ZOFkoQT9HNCnyq1RfnZkDwy2o2pn9OywRFfGOfb1k3L/DSePnNNuxuukL1m8g9u1gpSy6jD\noK3oje6DSD77SprdoFzBHRAlnegajQLLPU8qyfm4lH3GuBGjRXaHTF6JYQhiEkzGOxv6wmuITrX5\nVwh7mkewqdYO02CdydL6je8i\n$__EDBwrapped__$
P	dbms_sql	column_value_char	Schema: dbms_sql\nName: column_value_char\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value character\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd4TAhQZfxO+MLthWAtpFYiuf/bRRqKk0LYIDyEUodW8xQfTqk15K/YePgnmEMc6wHe1pDstBQjzc\nOZtjYOPpvMWiEmGlUpcgSKVPh0R/+sIb1FGWTfAqtQ8naPDVqA4z7fcyCWGZiBCoCy50Q1a+vo32\nei59yP4AO6yYNziQuqlWHexhfZ1+45O0L2V532NEvSSbxFY3ZPxPBvU=\n$__EDBwrapped__$
P	dbms_sql	column_value_char	Schema: dbms_sql\nName: column_value_char\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value character, OUT column_error numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd8qb979a5ebaQDOeV7n3n851CY/00j/MwZIxbe2tlXyQE/EIs+/6COoxQpSSVBXFct96WejF11rv\n+bIEJejLnc8/aO6foJi+PN2f0olRjDQ7YlsQ+auLYpeLhwAzAgqpCbau+HkUtkVr51ljOl7SMy44\n6Ceabg4KhwSjRaLJ+MCcJlfh5K7WBQZyaDD8cDvq5wfU53r3fbUtLp09fxfnIqeAD76aSKy/\n$__EDBwrapped__$
P	dbms_sql	column_value_char	Schema: dbms_sql\nName: column_value_char\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value character, OUT actual_length integer\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd1ulWfmJc9Oz3Nw35umZYzLE4hOZBnQ7loyeNlhvEC7fhpMPvOaBozJL7DuFj1V2gPQn7cayHiIX\nfY9lJtLz+sWV8MTcKMjHDGXUlIwBjAPKmU3vePgpejNMzbCsCIe/DAytktsNYGrcwKv+GhNqFCas\np7uPnlt3C+yK+fcsFcPcX9lRMkIMCDz2OIR117Zr4F/ueMY9T86aJInxbi9Fm6W1cwiaoK1L3/IM\np62fSw==\n$__EDBwrapped__$
P	dbms_sql	column_value_char	Schema: dbms_sql\nName: column_value_char\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value character, OUT column_error numeric, OUT actual_length integer\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd4iih1TX2EWQFHkzIMqTBownV6aGcJbaIVTP/uLAJ2fOpW1j129eeAQ0eKZ/ojYQlrCEWXbhQCUf\n4qff18IC9JoG06fV6UHhq0ISYSf5Mp9NdKqtdH3kwkWGPgTskbq6fj6I2RAmAwQyVReBHqQ/FZqZ\nCyyqCK4j7CGpZvysHetoVSwyvGTHqXmcANW0V+mIKg71KQYjg9zMRHOpoNhJi36BKgj2UJngY/GF\n3IKuJ8yPynKEZn93rGYEww==\n$__EDBwrapped__$
P	dbms_sql	column_value	Schema: dbms_sql\nName: column_value\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd9rX7Yc39tvIxhTJ8QJRP+63weXM9sPhOjRHmHDvNimhBklZ/FjAoIYdj69bv6ggYNYOmtk08Bx2\nZNtLoX8S2P1oemrT8ZZX5IE4HTIkCv2y2b0vQi9onrZ3K+aMmzNxjNA1CKLeQLAY2nqJmkcubFIm\nZD0wOFvOJLlkX78Vw/jeiLA/EEUoCue/4PwFYBWhVPUoD72gTN8UrC8+LA==\n$__EDBwrapped__$
P	dbms_sql	column_value	Schema: dbms_sql\nName: column_value\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value numeric, OUT column_error numeric\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\nd0g3iskxVug+idrV9CaAeyT6u2FZiNUe0lRfgecJ6ZpKoRiGuWGe2dO2bcydZqUJf7Rlm0gf8I8a\n05jUOf1ewtzyRLOEbD4Fo7aUm7DLjqDtIMuyNnJDmjfXlT0ve3/M4adXLwQau3rO1S69QZucdx0D\nCGhPQZDsuYuk6mWzmuscJkOenkTZLSpkPwVb3xj8BLpJa6kw3wOT0ls5oxL4PU0vRUzSZlaXxSKJ\nvC31\n$__EDBwrapped__$
P	dbms_sql	column_value	Schema: dbms_sql\nName: column_value\nResult data type: \nArgument data types: IN c numeric, IN pos numeric, OUT value numeric, OUT column_error numeric, OUT actual_length integer\nType: proc\nVolatility: volatile\nParallel: unsafe\nOwner: enterprisedb\nSecurity: invoker\nLanguage: edbspl\nSource code:\n$__EDBwrapped__$$PROTOCOL2$\nUTF8\ndxamBZUaJ3FlOyEKm82kNA/SLzZR6ExXk0C/qLutjeYMEEAvUCfP2T58TVB5ihaQEW9QyYsDs0nZ\nfj80vFrslnp+Cd5v/rWXDCuuWAtXfbmDUQspeKxvQtqRQ53OCaz2lftFdM7T3tbRTatbswOYTDC0\nCiflcrKZfVg6Emf55RohfblSbLvphwUnOp7DpUZUb5XPzXvVNxKKgtZuzuePL+D/4BjvDQGC07XE\nL/kns3e+3k7KlWfikaB2yPmSDtaB7fA=\n$__EDBwrapped__$
